source_row_id,manufacturer,part_number,source_name,install_time_hours,source_weight_lb,weight_status,package_length,package_width,package_height,product_url,source_document,source_date,source_archive_locator,intake_status,category_candidate,runtime_candidate,notes
westcan-2026-07-21-row-0067,Westcan Manufacturing,10125007,"Smooth Rail Caps 07-13 Sierra L/box 15,25,35",.6,34,published,7 in,9 in,100 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-08-13-sierra-l-box-dually/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0068,Westcan Manufacturing,10125007-01,Smooth Rail Caps Black 07-13 Sierra L/box,.6,34,published,7 in,9 in,100 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-sierra-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0069,Westcan Manufacturing,101250074,Smooth Rail Caps 08-13 Sierra Dually,.6,34,published,7 in,9 in,66 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-08-13-sierra-l-box-dually-2/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0070,Westcan Manufacturing,101250074-01,Smooth Rail Caps Black 08-13 Sierra Dually,.6,34,published,7 in,9 in,66 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-08-13-sierra-dually/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0071,Westcan Manufacturing,1012501,"Smooth Rail Caps 07-13 Silverado S/box 15,25,35",.6,22,published,75 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-silverado-sierra-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0072,Westcan Manufacturing,1012501-01,Smooth Rail Caps Black 07-13 Silverado S/box,.6,22,published,75 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-silverado-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0073,Westcan Manufacturing,10125017,"Smooth Rail Caps 07-13 Sierra S/box 15,25,35,",.6,26,published,84 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-sierra-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0074,Westcan Manufacturing,10125017-01,Smooth Rail Caps Black 07-13 Sierra S/box,.6,26,published,84 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-sierra-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0075,Westcan Manufacturing,1012502,Smooth Rail Caps 07-13 Silverado Xs/box,.6,28,published,7 in,9 in,72 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-silverado-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0076,Westcan Manufacturing,1012502-01,Smooth Rail Caps Black 07-13 Silverado Xs/box,.6,28,published,7 in,9 in,72 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-silverado-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0077,Westcan Manufacturing,10125027,Smooth Rail Caps 07-13 Sierra Xs/box 1500,.6,28,published,7 in,9 in,72 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-sierra-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0078,Westcan Manufacturing,10125027-01,Smooth Rail Caps Black 07-13 Sierra Xs/box,.6,28,published,7 in,9 in,72 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-sierra-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0079,Westcan Manufacturing,1022500,Smooth Rail Caps 07-13 Toyota Tundra L/box,.6,34,published,7 in,9 in,101 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-toyota-tundra-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0080,Westcan Manufacturing,1022500-01,Smooth Rail Caps Black 07-13 Toyota Tundra L/box,.6,34,published,7 in,9 in,101 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-toyota-tundra-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0081,Westcan Manufacturing,1022501,Smooth Rail Caps 07-13 Toyota Tundra S/box,.6,28,published,7 in,9 in,85 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-toyota-tundra-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0082,Westcan Manufacturing,1022501-01,Smooth Rail Caps Black 07-13 Toyota Tundra S/box,.6,28,published,7 in,9 in,85 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-toyota-tundra-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0083,Westcan Manufacturing,1022502,Smooth Rail Caps 07-13 Toyota Tundra Xs/box,.6,21,published,71 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-07-13-toyota-tundra-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0084,Westcan Manufacturing,1022502-01,Smooth Rail Caps Black 07-13 Toyota Tundra Xs/box,.6,21,published,71 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-07-13-toyota-tundra-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0085,Westcan Manufacturing,1032500,Smooth Rail Caps 99-16 Super Duty L/box &amp; Dualy,.6,33,published,101 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-99-16-ford-super-duty-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0086,Westcan Manufacturing,1032500-01,Smooth Rail Caps Black 99-16 Super Duty L/box &amp; Dualy,.6,33,published,101 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-99-16-super-duty-l-box-dualy/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0087,Westcan Manufacturing,1032501,Smooth Rail Caps 99-16 Ford Super Duty S/box,.6,27,published,86 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-99-16-ford-super-duty-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0088,Westcan Manufacturing,1032501-01,Smooth Rail Caps Black 99-16 Ford Super Duty S/box,.6,27,published,86 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-99-16-ford-super-duty-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0089,Westcan Manufacturing,1052500,Smooth Rail Caps 04-08 F-150 L/box,.6,34,published,7 in,9 in,103 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-04-08-f-150-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0090,Westcan Manufacturing,1052500-01,Smooth Rail Caps Black 04-08 F-150 L/box,.6,34,published,7 in,9 in,103 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-04-08-f-150-l-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0091,Westcan Manufacturing,1052501,Smooth Rail Caps 04-08 F-150 S/box,.6,28,published,7 in,9 in,88 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-04-08-f-150-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0092,Westcan Manufacturing,1052501-01,Smooth Rail Caps Black 04-08 F-150 S/box,.6,28,published,7 in,9 in,88 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-04-08-f-150-s-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0093,Westcan Manufacturing,1052502,Smooth Rail Caps 04-08 Ford F-150 Xs/box,.6,28,published,7 in,9 in,76 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-04-08-ford-f-150-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0094,Westcan Manufacturing,1052502-01,Smooth Rail Caps Black 04-08 Ford F-150 Xs/box,.6,28,published,7 in,9 in,76 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-04-08-ford-f-150-xs-box/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0095,Westcan Manufacturing,1062500,Smooth Rail Caps 02-09 2500/3500 Lb Dually Ram,.6,29,published,104 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-02-09-2500-3500-lb-dually-ram/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0096,Westcan Manufacturing,1062500-01,Smooth Rail Caps Black 02-09 2500/3500 Lb Dually Ram,.6,29,published,104 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-02-09-2500-3500-lb-dually-ram/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0097,Westcan Manufacturing,1062501,Smooth Rail Caps 02-09 2500/3500 Sb Ram &amp;,.6,22,published,82 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-02-09-2500-3500-sb-ram/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0098,Westcan Manufacturing,1062501-01,Smooth Rail Caps Black 02-09 2500/3500 Sb Ram &amp;,.6,22,published,82 in,9 in,7 in,https://shop.westcanmanufacturing.com/product/smooth-rail-caps-black-02-09-2500-3500-sb-ram/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,exterior,future_review,
westcan-2026-07-21-row-0099,Westcan Manufacturing,11-1001,Driver Side Only Partition 12+ Nv High Roof,1.0,27,published,69 in,27 in,5 in,https://shop.westcanmanufacturing.com/product/driver-side-only-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0100,Westcan Manufacturing,11-1002,Passenger Side Only Partition 12+ Nv High Roof,1.0,35,published,69 in,26 in,4 in,https://shop.westcanmanufacturing.com/product/passenger-side-only-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0101,Westcan Manufacturing,11-1003,Fixed Solid Partition 12+ Nv High Roof,2.0,69,published,70 in,28 in,6 in,https://shop.westcanmanufacturing.com/product/fixed-solid-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0102,Westcan Manufacturing,11-1004,Sliding Perforated Partition 12+ Nv High Roof,2.5,73,published,70 in,30 in,8 in,https://shop.westcanmanufacturing.com/product/sliding-perforated-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0103,Westcan Manufacturing,11-1005,Windowed Sliding Door Partitio 12+ Nv High Roof,2.5,81,published,70 in,30 in,7 in,https://shop.westcanmanufacturing.com/product/sliding-window-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,unknown,future_review,
westcan-2026-07-21-row-0104,Westcan Manufacturing,11-1009,Sliding Solid Partition 12+ Nv High Roof,2.5,84,published,70 in,30 in,7 in,https://shop.westcanmanufacturing.com/product/sliding-solid-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0105,Westcan Manufacturing,11-1011,Fixed Perforated Partition 12+ Nv Standard Roof,2.0,51,published,58 in,26 in,7 in,https://shop.westcanmanufacturing.com/product/fixed-perforated-partition-12-nv-standard-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0106,Westcan Manufacturing,11-1013,Fixed Solid Partition 12+ Nv Standard Roof,2.0,53,published,56 in,27 in,7 in,https://shop.westcanmanufacturing.com/product/fixed-solid-partition-12-nv-standard-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0107,Westcan Manufacturing,11-1014,Fixed Perforated Partition 12+ Nv High Roof,2.0,67,published,71 in,28 in,9 in,https://shop.westcanmanufacturing.com/product/fixed-perforated-partition-12-nv-high-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0108,Westcan Manufacturing,11-1017,Driver Side Only Partition 12+ Nv Standard Roof,1.0,21,published,51 in,28 in,6 in,https://shop.westcanmanufacturing.com/product/driver-side-only-partition-12-nv-standard-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0109,Westcan Manufacturing,11-1018,Passenger Side Only Partition 12+ Nv Standard Roof,1.0,32,published,50 in,26 in,4 in,https://shop.westcanmanufacturing.com/product/passenger-side-only-partition-12-nv-standard-roof/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,partition,future_review,
westcan-2026-07-21-row-0110,Westcan Manufacturing,11-3001,"Shelving End Panel Kit 12+ Nv 16""D X 46""H",0.4,22,published,47 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-12-nv-16d-x-46h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0111,Westcan Manufacturing,11-3001-88,"Shelving End Panel Kit Bulk Buy 12+ Nv 16""D X 46""H",0.4,22,published,47 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-12-nv-16d-x-46h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0112,Westcan Manufacturing,11-3002,"Shelving End Panel Kit 12+ Nv 16""D X 30""H",0.4,16,published,31 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-12-nv-16d-x-30h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
westcan-2026-07-21-row-0113,Westcan Manufacturing,11-3002-88,"Shelving End Panel Kit Bulk Buy 12+ Nv 16""D X 30""H",0.4,16,published,31 in,17 in,3 in,https://shop.westcanmanufacturing.com/product/shelving-end-panel-kit-bulk-buy-12-nv-16d-x-30h/,WestcanList_2026-07-21(1).xlsx,2026-07-21,slate-engineering-source-archive/westcan-products/WestcanList_2026-07-21.xlsx,source_registered,shelving,future_review,
